fhfa_cbsa,period,hpi_all_transactions_nsa
28140,2009Q4,166.37
28140,2010Q1,164.67
28140,2010Q2,164.67
28140,2010Q3,165.86
28140,2010Q4,165.18
28140,2011Q1,160.84
28140,2011Q2,158.36
28140,2011Q3,158.9
28140,2011Q4,160.11
28140,2012Q1,158.07
28140,2012Q2,156.24
28140,2012Q3,158.96
28140,2012Q4,158.32
28140,2013Q1,158.86
28140,2013Q2,159.28
28140,2013Q3,160.91
28140,2013Q4,160.32
28140,2014Q1,160.62
28140,2014Q2,164.35
28140,2014Q3,166.8
28140,2014Q4,167.21
28140,2015Q1,168.2
28140,2015Q2,172.73
28140,2015Q3,174.5
28140,2015Q4,176.95
28140,2016Q1,176.99
28140,2016Q2,181.79
28140,2016Q3,185.27
28140,2016Q4,187.13
28140,2017Q1,187.95
28140,2017Q2,194.95
28140,2017Q3,198.25
28140,2017Q4,199.64
28140,2018Q1,204.1
28140,2018Q2,210.12
28140,2018Q3,212.27
28140,2018Q4,214.22
28140,2019Q1,216.23
28140,2019Q2,221.11
28140,2019Q3,223.66
28140,2019Q4,226.37
28140,2020Q1,228.56
28140,2020Q2,232.56
28140,2020Q3,238.22
28140,2020Q4,243.58
28140,2021Q1,248.4
28140,2021Q2,264.18
28140,2021Q3,275.31
28140,2021Q4,281.8
28140,2022Q1,293.26
28140,2022Q2,312.81
28140,2022Q3,314.83
28140,2022Q4,314.17
28140,2023Q1,320.44
28140,2023Q2,332.49
28140,2023Q3,336.94
28140,2023Q4,335.78
28140,2024Q1,342.45
28140,2024Q2,350.96
28140,2024Q3,353.62
28140,2024Q4,353.2
28140,2025Q1,357.28
28140,2025Q2,364.65
28140,2025Q3,368.32
28140,2025Q4,369.39
28140,2026Q1,374.19
28420,1979Q1,56.67
28420,1979Q2,57.5
28420,1979Q3,61.42
28420,1979Q4,58.11
28420,1980Q1,64.01
28420,1980Q2,59.33
28420,1980Q3,62.53
28420,1980Q4,60.63
28420,1981Q1,58.25
28420,1981Q2,63.84
28420,1981Q3,62.92
28420,1981Q4,61.83
28420,1982Q1,49.49
28420,1982Q2,46.91
28420,1982Q3,55.75
28420,1982Q4,61
28420,1983Q1,55.26
28420,1983Q2,64.01
28420,1983Q3,54.65
28420,1983Q4,51.49
28420,1984Q1,51.71
28420,1984Q2,56.73
28420,1984Q3,61.44
28420,1984Q4,56.58
28420,1985Q1,57.05
28420,1985Q2,58.41
28420,1985Q3,56.71
28420,1985Q4,55.31
28420,1986Q1,57.03
28420,1986Q2,59.09
28420,1986Q3,57.19
28420,1986Q4,58.36
28420,1987Q1,58.87
28420,1987Q2,60.37
28420,1987Q3,59.61
28420,1987Q4,57.37
28420,1988Q1,56.59
28420,1988Q2,56.58
28420,1988Q3,56.43
28420,1988Q4,53.01
28420,1989Q1,55.93
28420,1989Q2,61.72
28420,1989Q3,61.3
28420,1989Q4,66.94
28420,1990Q1,70.78
28420,1990Q2,72.57
28420,1990Q3,74.51
28420,1990Q4,76.28
28420,1991Q1,77.07
28420,1991Q2,77.52
28420,1991Q3,80.04
28420,1991Q4,82.77
28420,1992Q1,84.88
28420,1992Q2,88.86
28420,1992Q3,92.65
28420,1992Q4,94.15
28420,1993Q1,94.57
28420,1993Q2,96.72
28420,1993Q3,100.7
28420,1993Q4,102.02
28420,1994Q1,104.02
28420,1994Q2,104.2
28420,1994Q3,103.12
28420,1994Q4,102.47
28420,1995Q1,100
28420,1995Q2,99.71
28420,1995Q3,99.26
28420,1995Q4,98.66
28420,1996Q1,99.92
28420,1996Q2,98.12
28420,1996Q3,97.93
28420,1996Q4,99.49
28420,1997Q1,99.81
28420,1997Q2,99.06
28420,1997Q3,100.75
28420,1997Q4,101.39
28420,1998Q1,102.11
28420,1998Q2,102.12
28420,1998Q3,103.54
28420,1998Q4,104.22
28420,1999Q1,103.87
28420,1999Q2,104.47
28420,1999Q3,105.38
28420,1999Q4,106.23
28420,2000Q1,106.86
28420,2000Q2,106.71
28420,2000Q3,109.97
28420,2000Q4,110.24
28420,2001Q1,112.76
28420,2001Q2,114.82
28420,2001Q3,116.81
28420,2001Q4,117.51
28420,2002Q1,120.36
28420,2002Q2,122.36
28420,2002Q3,124.81
28420,2002Q4,126.25
28420,2003Q1,126.81
28420,2003Q2,127.52
28420,2003Q3,127.91
28420,2003Q4,129.59
28420,2004Q1,129.15
28420,2004Q2,132.08
28420,2004Q3,133.57
28420,2004Q4,134.49
28420,2005Q1,134.21
28420,2005Q2,138.22
28420,2005Q3,138.94
28420,2005Q4,140.66
28420,2006Q1,140.54
28420,2006Q2,141.81
28420,2006Q3,144.79
28420,2006Q4,147.16
28420,2007Q1,144.36
28420,2007Q2,147.67
28420,2007Q3,146.82
28420,2007Q4,149.73
28420,2008Q1,149.48
28420,2008Q2,150.59
28420,2008Q3,150.87
28420,2008Q4,151.97
28420,2009Q1,152.04
28420,2009Q2,153.55
28420,2009Q3,152.68
28420,2009Q4,153.61
28420,2010Q1,154.45
28420,2010Q2,155.87
28420,2010Q3,158.24
28420,2010Q4,156.24
28420,2011Q1,155.66
28420,2011Q2,155.38
28420,2011Q3,155.56
28420,2011Q4,155.75
28420,2012Q1,156.53
28420,2012Q2,157.09
28420,2012Q3,158.23
28420,2012Q4,158.55
28420,2013Q1,158.94
28420,2013Q2,158.17
28420,2013Q3,158.03
28420,2013Q4,158.14
28420,2014Q1,158.2
28420,2014Q2,161.23
28420,2014Q3,161.07
28420,2014Q4,164.24
28420,2015Q1,163.98
28420,2015Q2,167.3
28420,2015Q3,171.71
28420,2015Q4,173.01
28420,2016Q1,174.93
28420,2016Q2,179.63
28420,2016Q3,183.88
28420,2016Q4,187.77
28420,2017Q1,191.3
28420,2017Q2,197.1
28420,2017Q3,201.37
28420,2017Q4,204.87
28420,2018Q1,209.09
28420,2018Q2,214.61
28420,2018Q3,220.91
28420,2018Q4,225.53
28420,2019Q1,229.18
28420,2019Q2,235.12
28420,2019Q3,239.61
28420,2019Q4,243.47
28420,2020Q1,248.15
28420,2020Q2,251.82
28420,2020Q3,256.57
28420,2020Q4,263.5
28420,2021Q1,270.21
28420,2021Q2,285.42
28420,2021Q3,306.53
28420,2021Q4,317.96
28420,2022Q1,332.24
28420,2022Q2,346.37
28420,2022Q3,357.51
28420,2022Q4,351.01
28420,2023Q1,345.07
28420,2023Q2,353.8
28420,2023Q3,353.36
28420,2023Q4,354.82
28420,2024Q1,360.36
28420,2024Q2,366.49
28420,2024Q3,364.73
28420,2024Q4,363.23
28420,2025Q1,367.07
28420,2025Q2,373.25
28420,2025Q3,377.4
28420,2025Q4,378.66
28420,2026Q1,378.36
28660,1985Q2,89.09
28660,1985Q3,90.1
28660,1985Q4,90.69
28660,1986Q1,93.96
28660,1986Q2,92.61
28660,1986Q3,93.98
28660,1986Q4,98.9
28660,1987Q1,95.92
28660,1987Q2,91.38
28660,1987Q3,90.25
28660,1987Q4,91.87
28660,1988Q1,91.84
28660,1988Q2,92.28
28660,1988Q3,92.21
28660,1988Q4,89.27
28660,1989Q1,88.66
28660,1989Q2,84.11
28660,1989Q3,86.53
28660,1989Q4,85.48
28660,1990Q1,88.08
28660,1990Q2,80.8
28660,1990Q3,87.37
28660,1990Q4,79.85
28660,1991Q1,85.55
28660,1991Q2,82.03
28660,1991Q3,89.06
28660,1991Q4,88.96
28660,1992Q1,88.62
28660,1992Q2,88.61
28660,1992Q3,92.6
28660,1992Q4,91.65
28660,1993Q1,91.27
28660,1993Q2,95.22
28660,1993Q3,97.09
28660,1993Q4,97.69
28660,1994Q1,98.81
28660,1994Q2,100.52
28660,1994Q3,99.83
28660,1994Q4,101.79
28660,1995Q1,100
28660,1995Q2,104.33
28660,1995Q3,104.67
28660,1995Q4,104.67
28660,1996Q1,105.66
28660,1996Q2,105.74
28660,1996Q3,104.84
28660,1996Q4,105.51
28660,1997Q1,104.99
28660,1997Q2,105.08
28660,1997Q3,103.7
28660,1997Q4,106.96
28660,1998Q1,106.88
28660,1998Q2,108.14
28660,1998Q3,110.03
28660,1998Q4,110.61
28660,1999Q1,109.92
28660,1999Q2,109.69
28660,1999Q3,112.06
28660,1999Q4,109.8
28660,2000Q1,112.95
28660,2000Q2,111.55
28660,2000Q3,113.79
28660,2000Q4,114.99
28660,2001Q1,118.81
28660,2001Q2,119.32
28660,2001Q3,118.65
28660,2001Q4,121.55
28660,2002Q1,120.92
28660,2002Q2,121.82
28660,2002Q3,124.29
28660,2002Q4,126.72
28660,2003Q1,127.24
28660,2003Q2,127.9
28660,2003Q3,128.52
28660,2003Q4,129.15
28660,2004Q1,130.75
28660,2004Q2,132.8
28660,2004Q3,130.68
28660,2004Q4,135.2
28660,2005Q1,136.12
28660,2005Q2,138.42
28660,2005Q3,143.24
28660,2005Q4,143.69
28660,2006Q1,144.23
28660,2006Q2,144.81
28660,2006Q3,145.48
28660,2006Q4,148.08
28660,2007Q1,153.21
28660,2007Q2,153.76
28660,2007Q3,154.46
28660,2007Q4,153.46
28660,2008Q1,153.98
28660,2008Q2,152.59
28660,2008Q3,154.18
28660,2008Q4,153.77
28660,2009Q1,156.69
28660,2009Q2,156.16
28660,2009Q3,155.41
28660,2009Q4,154.32
28660,2010Q1,155.54
28660,2010Q2,153.84
28660,2010Q3,153.18
28660,2010Q4,154.12
28660,2011Q1,152.29
28660,2011Q2,152.23
28660,2011Q3,151.27
28660,2011Q4,157.22
28660,2012Q1,153.66
28660,2012Q2,156.6
28660,2012Q3,153.63
28660,2012Q4,154.38
28660,2013Q1,154.35
28660,2013Q2,153.89
28660,2013Q3,155.69
28660,2013Q4,152.43
28660,2014Q1,154.85
28660,2014Q2,153.93
28660,2014Q3,156.56
28660,2014Q4,156.93
28660,2015Q1,159.81
28660,2015Q2,159.09
28660,2015Q3,157.59
28660,2015Q4,163.06
28660,2016Q1,166.24
28660,2016Q2,164.7
28660,2016Q3,170.32
28660,2016Q4,166.58
28660,2017Q1,169.94
28660,2017Q2,173.98
28660,2017Q3,174.99
28660,2017Q4,175.07
28660,2018Q1,179.66
28660,2018Q2,183.49
28660,2018Q3,186.13
28660,2018Q4,187.12
28660,2019Q1,189.73
28660,2019Q2,197.15
28660,2019Q3,200.76
28660,2019Q4,199.6
28660,2020Q1,204.88
28660,2020Q2,205.68
28660,2020Q3,209.46
28660,2020Q4,215.81
28660,2021Q1,222.03
28660,2021Q2,235.54
28660,2021Q3,256.76
28660,2021Q4,273.22
28660,2022Q1,283.6
28660,2022Q2,307.93
28660,2022Q3,317.92
28660,2022Q4,312.84
28660,2023Q1,312.9
28660,2023Q2,312.46
28660,2023Q3,322.01
28660,2023Q4,317.36
28660,2024Q1,324.54
28660,2024Q2,322.9
28660,2024Q3,320.85
28660,2024Q4,321.6
28660,2025Q1,330.45
28660,2025Q2,323.51
28660,2025Q3,325.59
28660,2025Q4,326.57
28660,2026Q1,331.82
28700,1987Q1,81.05
28700,1987Q2,77.76
28700,1987Q3,80.77
28700,1987Q4,80.98
28700,1988Q1,85.91
28700,1988Q2,81.13
28700,1988Q3,84.62
28700,1988Q4,85.78
28700,1989Q1,82.18
28700,1989Q2,82.34
28700,1989Q3,84.21
28700,1989Q4,85.22
28700,1990Q1,86.76
28700,1990Q2,84.61
28700,1990Q3,87.12
28700,1990Q4,86.69
28700,1991Q1,86.14
28700,1991Q2,87.89
28700,1991Q3,88.97
28700,1991Q4,89.59
28700,1992Q1,89.99
28700,1992Q2,91.4
28700,1992Q3,92.93
28700,1992Q4,93.36
28700,1993Q1,91.71
28700,1993Q2,93.38
28700,1993Q3,95.1
28700,1993Q4,96.24
28700,1994Q1,97.36
28700,1994Q2,98.9
28700,1994Q3,97.85
28700,1994Q4,98.43
28700,1995Q1,100
28700,1995Q2,104.15
28700,1995Q3,105.05
28700,1995Q4,106.17
28700,1996Q1,107.34
28700,1996Q2,109.61
28700,1996Q3,111.73
28700,1996Q4,110.4
28700,1997Q1,112.93
28700,1997Q2,114.53
28700,1997Q3,115.14
28700,1997Q4,116.9
28700,1998Q1,118.95
28700,1998Q2,120.89
28700,1998Q3,121.48
28700,1998Q4,123.31
28700,1999Q1,123.42
28700,1999Q2,123.71
28700,1999Q3,122.55
28700,1999Q4,123.84
28700,2000Q1,124.17
28700,2000Q2,125.67
28700,2000Q3,127.34
28700,2000Q4,128.6
28700,2001Q1,130.77
28700,2001Q2,132.94
28700,2001Q3,133.69
28700,2001Q4,136.31
28700,2002Q1,135.42
28700,2002Q2,135.48
28700,2002Q3,139.77
28700,2002Q4,139.98
28700,2003Q1,142.24
28700,2003Q2,142.86
28700,2003Q3,144.46
28700,2003Q4,145.63
28700,2004Q1,148.13
28700,2004Q2,149.94
28700,2004Q3,151.3
28700,2004Q4,152.85
28700,2005Q1,157.35
28700,2005Q2,160.73
28700,2005Q3,161.17
28700,2005Q4,166.26
28700,2006Q1,167.67
28700,2006Q2,169.74
28700,2006Q3,174.02
28700,2006Q4,178.26
28700,2007Q1,177.49
28700,2007Q2,180.66
28700,2007Q3,182.55
28700,2007Q4,183.98
28700,2008Q1,185.1
28700,2008Q2,183.64
28700,2008Q3,185.96
28700,2008Q4,189
28700,2009Q1,186.91
28700,2009Q2,185.54
28700,2009Q3,184.98
28700,2009Q4,182.85
28700,2010Q1,182.74
28700,2010Q2,180.21
28700,2010Q3,183.23
28700,2010Q4,185.03
28700,2011Q1,179.14
28700,2011Q2,179.66
28700,2011Q3,181.23
28700,2011Q4,182.02
28700,2012Q1,178.25
28700,2012Q2,176.76
28700,2012Q3,181.49
28700,2012Q4,181.91
28700,2013Q1,181.8
28700,2013Q2,184.46
28700,2013Q3,181.97
28700,2013Q4,181.36
28700,2014Q1,179.1
28700,2014Q2,181.5
28700,2014Q3,182.86
28700,2014Q4,181.93
28700,2015Q1,185.78
28700,2015Q2,185.62
28700,2015Q3,187.54
28700,2015Q4,188.08
28700,2016Q1,184.99
28700,2016Q2,188.59
28700,2016Q3,193.47
28700,2016Q4,191.6
28700,2017Q1,192.41
28700,2017Q2,193.16
28700,2017Q3,193.25
28700,2017Q4,197.95
28700,2018Q1,201.01
28700,2018Q2,198.09
28700,2018Q3,201.78
28700,2018Q4,202.37
28700,2019Q1,204.45
28700,2019Q2,209.62
28700,2019Q3,212.03
28700,2019Q4,214.82
28700,2020Q1,216.61
28700,2020Q2,216.51
28700,2020Q3,224.27
28700,2020Q4,226.91
28700,2021Q1,231.08
28700,2021Q2,245.57
28700,2021Q3,264.43
28700,2021Q4,273.87
28700,2022Q1,286.49
28700,2022Q2,311.8
28700,2022Q3,322.96
28700,2022Q4,322.88
28700,2023Q1,329
28700,2023Q2,336.3
28700,2023Q3,347.09
28700,2023Q4,355.08
28700,2024Q1,352.76
28700,2024Q2,368.63
28700,2024Q3,366.63
28700,2024Q4,378.93
28700,2025Q1,382.45
28700,2025Q2,383.51
28700,2025Q3,383.31
28700,2025Q4,394.2
28700,2026Q1,389.1
28740,1986Q2,91.57
28740,1986Q3,94.9
28740,1986Q4,97.44
28740,1987Q1,103.29
28740,1987Q2,109
28740,1987Q3,113.16
28740,1987Q4,122.87
28740,1988Q1,119.97
28740,1988Q2,126.14
28740,1988Q3,122.61
28740,1988Q4,125.9
28740,1989Q1,119.29
28740,1989Q2,123.63
28740,1989Q3,125.55
28740,1989Q4,127.85
28740,1990Q1,123.6
28740,1990Q2,120.43
28740,1990Q3,121.69
28740,1990Q4,121.98
28740,1991Q1,119.04
28740,1991Q2,118.76
28740,1991Q3,120.14
28740,1991Q4,121.09
28740,1992Q1,122.48
28740,1992Q2,119.32
28740,1992Q3,120.75
28740,1992Q4,121.8
28740,1993Q1,117.29
28740,1993Q2,118.4
28740,1993Q3,116.35
28740,1993Q4,117.91
28740,1994Q1,115.55
28740,1994Q2,106.66
28740,1994Q3,108.71
28740,1994Q4,104.1
28740,1995Q1,100
28740,1995Q2,104.21
28740,1995Q3,106.41
28740,1995Q4,104.31
28740,1996Q1,107.71
28740,1996Q2,106.7
28740,1996Q3,105.73
28740,1996Q4,103.38
28740,1997Q1,104.82
28740,1997Q2,107.5
28740,1997Q3,106.46
28740,1997Q4,107.68
28740,1998Q1,114.56
28740,1998Q2,113.56
28740,1998Q3,111.3
28740,1998Q4,115.55
28740,1999Q1,114.52
28740,1999Q2,118.6
28740,1999Q3,122.26
28740,1999Q4,121.53
28740,2000Q1,122.99
28740,2000Q2,130.08
28740,2000Q3,131.06
28740,2000Q4,136.71
28740,2001Q1,140.97
28740,2001Q2,141.01
28740,2001Q3,145.7
28740,2001Q4,148.68
28740,2002Q1,152.98
28740,2002Q2,158.62
28740,2002Q3,167.91
28740,2002Q4,170.66
28740,2003Q1,174.65
28740,2003Q2,180.76
28740,2003Q3,185.47
28740,2003Q4,193.85
28740,2004Q1,200.99
28740,2004Q2,207.17
28740,2004Q3,223.6
28740,2004Q4,230.13
28740,2005Q1,235.37
28740,2005Q2,245.23
28740,2005Q3,251.64
28740,2005Q4,258.57
28740,2006Q1,260.57
28740,2006Q2,265.36
28740,2006Q3,265.03
28740,2006Q4,268.29
28740,2007Q1,266.39
28740,2007Q2,267
28740,2007Q3,264.61
28740,2007Q4,261.88
28740,2008Q1,263.7
28740,2008Q2,261
28740,2008Q3,250.64
28740,2008Q4,244.89
28740,2009Q1,252.58
28740,2009Q2,245.33
28740,2009Q3,241.78
28740,2009Q4,235.91
28740,2010Q1,238.18
28740,2010Q2,231.58
28740,2010Q3,235.55
28740,2010Q4,236.66
28740,2011Q1,229.15
28740,2011Q2,224.19
28740,2011Q3,224.91
28740,2011Q4,226.8
28740,2012Q1,224.37
28740,2012Q2,215.92
28740,2012Q3,217.42
28740,2012Q4,216.76
28740,2013Q1,214.64
28740,2013Q2,216.54
28740,2013Q3,213.03
28740,2013Q4,210
28740,2014Q1,215.37
28740,2014Q2,210.29
28740,2014Q3,213.67
28740,2014Q4,217.74
28740,2015Q1,218.31
28740,2015Q2,217.4
28740,2015Q3,221.62
28740,2015Q4,217.74
28740,2016Q1,213.1
28740,2016Q2,218.56
28740,2016Q3,219.79
28740,2016Q4,228.22
28740,2017Q1,223.44
28740,2017Q2,228.36
28740,2017Q3,235.88
28740,2017Q4,235.5
28740,2018Q1,240.56
28740,2018Q2,244.25
28740,2018Q3,248
28740,2018Q4,252.39
28740,2019Q1,255.94
28740,2019Q2,260.33
28740,2019Q3,263.84
28740,2019Q4,268.94
28740,2020Q1,272.45
28740,2020Q2,269.22
28740,2020Q3,284.55
28740,2020Q4,300.85
28740,2021Q1,313.21
28740,2021Q2,332.67
28740,2021Q3,347.93
28740,2021Q4,358.73
28740,2022Q1,368.56
28740,2022Q2,386.52
28740,2022Q3,411.87
28740,2022Q4,408.97
28740,2023Q1,395.96
28740,2023Q2,416.07
28740,2023Q3,417.98
28740,2023Q4,438.16
28740,2024Q1,452.09
28740,2024Q2,451.19
28740,2024Q3,467.88
28740,2024Q4,467.06
28740,2025Q1,463.43
28740,2025Q2,475.05
28740,2025Q3,484.18
28740,2025Q4,501.33
28740,2026Q1,490.99
28880,1980Q2,40.25
28880,1980Q3,44.12
28880,1980Q4,42.87
28880,1981Q1,44.15
28880,1981Q2,45.94
28880,1981Q3,48.85
28880,1981Q4,47.45
28880,1982Q2,48.71
28880,1982Q3,49.05
28880,1982Q4,46.52
28880,1983Q1,48.9
28880,1983Q2,50.39
28880,1983Q3,51.68
28880,1983Q4,55.13
28880,1984Q1,53.72
28880,1984Q2,57.84
28880,1984Q3,59.63
28880,1984Q4,62.85
28880,1985Q1,62.73
28880,1985Q2,66.48
28880,1985Q3,64.07
28880,1985Q4,74.1
28880,1986Q1,76.64
28880,1986Q2,81.15
28880,1986Q3,86.48
28880,1986Q4,93.48
28880,1987Q1,98.2
28880,1987Q2,103.14
28880,1987Q3,107.03
28880,1987Q4,109.39
28880,1988Q1,113.94
28880,1988Q2,113.57
28880,1988Q3,113.43
28880,1988Q4,113.28
28880,1989Q1,111.83
28880,1989Q2,113.88
28880,1989Q3,114.11
28880,1989Q4,113.72
28880,1990Q1,112.86
28880,1990Q2,113.44
28880,1990Q3,110.3
28880,1990Q4,109.97
28880,1991Q1,108.58
28880,1991Q2,109.65
28880,1991Q3,108.94
28880,1991Q4,108.81
28880,1992Q1,111.09
28880,1992Q2,110.22
28880,1992Q3,109.92
28880,1992Q4,109.98
28880,1993Q1,107.94
28880,1993Q2,108.89
28880,1993Q3,106.42
28880,1993Q4,105.3
28880,1994Q1,105.46
28880,1994Q2,104.15
28880,1994Q3,102.58
28880,1994Q4,100.62
28880,1995Q1,100
28880,1995Q2,101.08
28880,1995Q3,102.92
28880,1995Q4,103.01
28880,1996Q1,105.17
28880,1996Q2,103.83
28880,1996Q3,104.05
28880,1996Q4,104.35
28880,1997Q1,103.86
28880,1997Q2,104.72
28880,1997Q3,104.4
28880,1997Q4,105.97
28880,1998Q1,108.78
28880,1998Q2,109.17
28880,1998Q3,109.56
28880,1998Q4,111.43
28880,1999Q1,113.21
28880,1999Q2,113.01
28880,1999Q3,116.59
28880,1999Q4,117.45
28880,2000Q1,121.64
28880,2000Q2,123.19
28880,2000Q3,126.98
28880,2000Q4,130.49
28880,2001Q1,132.67
28880,2001Q2,136.31
28880,2001Q3,140.5
28880,2001Q4,145.7
28880,2002Q1,149.15
28880,2002Q2,155.11
28880,2002Q3,161.93
28880,2002Q4,166.23
28880,2003Q1,170.04
28880,2003Q2,176.35
28880,2003Q3,179.2
28880,2003Q4,189.5
28880,2004Q1,193.57
28880,2004Q2,200.57
28880,2004Q3,212.26
28880,2004Q4,218.32
28880,2005Q1,225.3
28880,2005Q2,232.2
28880,2005Q3,240.05
28880,2005Q4,245.56
28880,2006Q1,247.83
28880,2006Q2,247.85
28880,2006Q3,250.45
28880,2006Q4,250.84
28880,2007Q1,250.01
28880,2007Q2,248.74
28880,2007Q3,243.15
28880,2007Q4,240.88
28880,2008Q1,241.27
28880,2008Q2,234.66
28880,2008Q3,227.53
28880,2008Q4,222.8
28880,2009Q1,223.77
28880,2009Q2,216.95
28880,2009Q3,210.84
28880,2009Q4,208.69
28880,2010Q1,204.65
28880,2010Q2,200.91
28880,2010Q3,205.33
28880,2010Q4,204.38
28880,2011Q1,198.51
28880,2011Q2,192.7
28880,2011Q3,193.07
28880,2011Q4,190.61
28880,2012Q1,189.08
28880,2012Q2,184.9
28880,2012Q3,181.86
28880,2012Q4,183.53
28880,2013Q1,182.61
28880,2013Q2,181.71
28880,2013Q3,180.19
28880,2013Q4,180
28880,2014Q1,181.1
28880,2014Q2,181.05
28880,2014Q3,182.44
28880,2014Q4,182.16
28880,2015Q1,183.84
28880,2015Q2,185.47
28880,2015Q3,185.79
28880,2015Q4,184.38
28880,2016Q1,183.49
28880,2016Q2,183.8
28880,2016Q3,188.89
28880,2016Q4,191.29
28880,2017Q1,189.28
28880,2017Q2,190.46
28880,2017Q3,196.62
28880,2017Q4,197.99
28880,2018Q1,201
28880,2018Q2,203.57
28880,2018Q3,210.2
28880,2018Q4,209.04
28880,2019Q1,211.28
28880,2019Q2,213.83
28880,2019Q3,219.4
28880,2019Q4,221.59
28880,2020Q1,222.86
28880,2020Q2,224.21
28880,2020Q3,230.49
28880,2020Q4,237.4
28880,2021Q1,247.13
28880,2021Q2,259.14
28880,2021Q3,273.23
28880,2021Q4,280.74
28880,2022Q1,292.68
28880,2022Q2,308.52
28880,2022Q3,313.49
28880,2022Q4,309.22
28880,2023Q1,312.14
28880,2023Q2,323.34
28880,2023Q3,335.8
28880,2023Q4,335.59
28880,2024Q1,338.32
28880,2024Q2,349.19
28880,2024Q3,351.33
28880,2024Q4,356.67
28880,2025Q1,365.42
28880,2025Q2,375.55
28880,2025Q3,377.49
28880,2025Q4,379.77
28880,2026Q1,383.83
28940,1983Q1,68.69
28940,1983Q2,67.99
28940,1983Q3,66.15
28940,1983Q4,65.87
28940,1984Q1,69.83
28940,1984Q2,68.45
28940,1984Q3,67.79
28940,1984Q4,68.37
28940,1985Q1,70.43
28940,1985Q2,69.32
28940,1985Q3,71.06
28940,1985Q4,70.87
28940,1986Q1,71.57
28940,1986Q2,73.07
28940,1986Q3,74.26
28940,1986Q4,74.07
28940,1987Q1,76.28
28940,1987Q2,77.63
28940,1987Q3,77.29
28940,1987Q4,80.78
28940,1988Q1,78.6
28940,1988Q2,80.33
28940,1988Q3,80.62
28940,1988Q4,81.22
28940,1989Q1,82.54
28940,1989Q2,83.66
28940,1989Q3,83.63
28940,1989Q4,83.62
28940,1990Q1,85.02
28940,1990Q2,85.71
28940,1990Q3,86.52
28940,1990Q4,85
28940,1991Q1,86.58
28940,1991Q2,87.32
28940,1991Q3,87.28
28940,1991Q4,89.12
28940,1992Q1,89.99
28940,1992Q2,90.36
28940,1992Q3,91.99
28940,1992Q4,92.55
28940,1993Q1,92.75
28940,1993Q2,94.31
28940,1993Q3,94.92
28940,1993Q4,96.39
28940,1994Q1,97.31
28940,1994Q2,97.58
28940,1994Q3,99.91
28940,1994Q4,99.27
28940,1995Q1,100
28940,1995Q2,101.68
28940,1995Q3,103.96
28940,1995Q4,103.78
28940,1996Q1,105.69
28940,1996Q2,106.26
28940,1996Q3,107.58
28940,1996Q4,108.04
28940,1997Q1,108.38
28940,1997Q2,109.01
28940,1997Q3,110.09
28940,1997Q4,112.35
28940,1998Q1,114
28940,1998Q2,114.35
28940,1998Q3,115.8
28940,1998Q4,116.46
28940,1999Q1,117.75
28940,1999Q2,117.34
28940,1999Q3,117.6
28940,1999Q4,117.81
28940,2000Q1,120.01
28940,2000Q2,120.72
28940,2000Q3,121.35
28940,2000Q4,123.33
28940,2001Q1,126.31
28940,2001Q2,127.13
28940,2001Q3,128.41
28940,2001Q4,129.94
28940,2002Q1,130.99
28940,2002Q2,130.93
28940,2002Q3,132.78
28940,2002Q4,134.36
28940,2003Q1,136
28940,2003Q2,137.43
28940,2003Q3,138.85
28940,2003Q4,140.9
28940,2004Q1,142.73
28940,2004Q2,144.75
28940,2004Q3,147.08
28940,2004Q4,149.63
28940,2005Q1,152.53
28940,2005Q2,155.67
28940,2005Q3,160.21
28940,2005Q4,162.34
28940,2006Q1,165.62
28940,2006Q2,169.41
28940,2006Q3,171.45
28940,2006Q4,174.96
28940,2007Q1,177.04
28940,2007Q2,179.83
28940,2007Q3,180.25
28940,2007Q4,182.05
28940,2008Q1,183.09
28940,2008Q2,181.37
28940,2008Q3,179.74
28940,2008Q4,180.54
28940,2009Q1,182.54
28940,2009Q2,181.25
28940,2009Q3,177.51
28940,2009Q4,175.98
28940,2010Q1,174.54
28940,2010Q2,173.63
28940,2010Q3,175.68
28940,2010Q4,174.87
28940,2011Q1,171.89
28940,2011Q2,168.9
28940,2011Q3,170.66
28940,2011Q4,172.13
28940,2012Q1,170.98
28940,2012Q2,169.23
28940,2012Q3,171.05
28940,2012Q4,171.42
28940,2013Q1,171.54
28940,2013Q2,172.53
28940,2013Q3,172.55
28940,2013Q4,172.91
28940,2014Q1,172.16
28940,2014Q2,176.76
28940,2014Q3,175.87
28940,2014Q4,177.96
28940,2015Q1,179.08
28940,2015Q2,178.51
28940,2015Q3,181.8
28940,2015Q4,182.39
28940,2016Q1,183.21
28940,2016Q2,185.61
28940,2016Q3,188.69
28940,2016Q4,190.41
28940,2017Q1,191.64
28940,2017Q2,195.81
28940,2017Q3,198.07
28940,2017Q4,199.75
28940,2018Q1,202.83
28940,2018Q2,208.89
28940,2018Q3,210.34
28940,2018Q4,212.65
28940,2019Q1,215.28
28940,2019Q2,219.71
28940,2019Q3,223.39
28940,2019Q4,226.27
28940,2020Q1,229.74
28940,2020Q2,233.45
28940,2020Q3,237.94
28940,2020Q4,246.16
28940,2021Q1,253
28940,2021Q2,271.63
28940,2021Q3,289.61
28940,2021Q4,304.55
28940,2022Q1,318.57
28940,2022Q2,349.5
28940,2022Q3,358.81
